02/14/13 04:23:54 PM, 308, 1931, 323, 1
02/14/13 04:24:04 PM, 310, 1946, 323, 1
02/14/13 04:24:14 PM, 310, 1954, 323, 1
02/14/13 04:24:24 PM, 312, 2024, 323, 1
02/14/13 04:24:34 PM, 312, 2032, 323, 1
02/14/13 04:24:44 PM, 312, 2040, 323, 1
02/14/13 04:24:54 PM, 303, 2047, 323, 1
02/14/13 04:25:04 PM, 302, 2061, 323, 1
02/14/13 04:25:14 PM, 302, 2069, 324, 1
02/14/13 04:25:24 PM, 301, 2080, 324, 1
02/14/13 04:25:34 PM, 301, 2088, 324, 1
02/14/13 04:25:44 PM, 301, 2096, 324, 1
02/14/13 04:25:54 PM, 301, 2104, 324, 1
02/14/13 04:26:04 PM, 301, 2117, 324, 1
02/14/13 04:26:14 PM, 301, 2125, 324, 1
02/14/13 04:26:24 PM, 301, 2134, 324, 1
02/14/13 04:26:34 PM, 301, 2142, 324, 1
02/14/13 04:26:44 PM, 301, 2150, 324, 1
02/14/13 04:26:54 PM, 301, 2157, 324, 1
02/14/13 04:27:04 PM, 306, 1849, 324, 2
02/14/13 04:27:14 PM, 305, 1858, 324, 2
02/14/13 04:27:24 PM, 305, 1893, 324, 2
02/14/13 04:27:34 PM, 305, 1901, 324, 2
02/14/13 04:27:44 PM, 305, 1909, 324, 2
02/14/13 04:27:54 PM, 305, 1916, 324, 2
02/14/13 04:28:04 PM, 305, 1930, 324, 2
02/14/13 04:28:14 PM, 305, 1938, 324, 2
02/14/13 04:28:24 PM, 304, 1958, 324, 2
02/14/13 04:28:34 PM, 303, 1966, 324, 2
02/14/13 04:28:44 PM, 304, 1975, 324, 2
02/14/13 04:28:54 PM, 304, 1982, 324, 2
02/14/13 04:29:04 PM, 304, 1997, 324, 2
02/14/13 04:29:14 PM, 304, 2004, 324, 2
02/14/13 04:29:24 PM, 304, 2023, 324, 2
02/14/13 04:29:34 PM, 304, 2032, 325, 2
02/14/13 04:29:44 PM, 304, 2040, 325, 2
02/14/13 04:29:54 PM, 304, 2048, 325, 2
02/14/13 04:30:04 PM, 304, 2065, 325, 2
02/14/13 04:30:14 PM, 304, 2072, 325, 2
02/14/13 04:30:24 PM, 303, 2091, 325, 2
02/14/13 04:30:34 PM, 303, 2099, 325, 2
02/14/13 04:30:44 PM, 303, 2108, 325, 2
02/14/13 04:30:54 PM, 304, 2115, 325, 2
02/14/13 04:31:04 PM, 304, 2129, 325, 2
02/14/13 04:31:14 PM, 304, 2137, 325, 2
02/14/13 04:31:24 PM, 304, 2154, 325, 2
02/14/13 04:31:34 PM, 304, 2165, 325, 2
02/14/13 04:31:44 PM, 304, 2173, 325, 2
02/14/13 04:31:54 PM, 304, 2180, 325, 2
02/14/13 04:32:04 PM, 303, 2194, 325, 2
02/14/13 04:32:14 PM, 303, 2202, 325, 2
02/14/13 04:32:24 PM, 333, 1948, 326, 15
02/14/13 04:32:34 PM, 343, 2011, 327, 18
02/14/13 04:32:47 PM, 352, 1862, 328, 24
02/14/13 04:32:54 PM, 353, 2125, 328, 25
02/14/13 04:33:04 PM, 367, 2584, 328, 22
02/14/13 04:33:14 PM, 367, 2150, 328, 22
02/14/13 04:33:24 PM, 368, 2586, 329, 22
02/14/13 04:33:34 PM, 368, 2485, 329, 20
02/14/13 04:33:44 PM, 368, 2129, 329, 19
02/14/13 04:33:54 PM, 367, 2368, 329, 20
02/14/13 04:34:04 PM, 356, 2655, 329, 20
02/14/13 04:34:14 PM, 363, 2411, 330, 20
02/14/13 04:34:24 PM, 364, 2679, 330, 20
02/14/13 04:34:34 PM, 372, 1939, 330, 22
02/14/13 04:34:44 PM, 372, 2346, 330, 22
02/14/13 04:34:54 PM, 371, 2648, 330, 22
02/14/13 04:35:04 PM, 371, 2677, 330, 22
02/14/13 04:35:14 PM, 371, 2525, 330, 22
02/14/13 04:35:24 PM, 371, 2620, 330, 22
02/14/13 04:35:34 PM, 373, 2590, 330, 22
02/14/13 04:35:44 PM, 374, 2301, 330, 22
02/14/13 04:35:54 PM, 375, 2786, 331, 22
02/14/13 04:36:04 PM, 377, 2310, 331, 22
02/14/13 04:36:14 PM, 377, 2019, 331, 21
02/14/13 04:36:24 PM, 377, 2054, 331, 20
02/14/13 04:36:34 PM, 377, 2642, 331, 21
02/14/13 04:36:44 PM, 379, 2844, 331, 21
02/14/13 04:36:54 PM, 379, 2631, 331, 21
02/14/13 04:37:04 PM, 379, 2831, 331, 21
02/14/13 04:37:14 PM, 379, 2792, 331, 21
02/14/13 04:37:24 PM, 376, 2053, 331, 21
02/14/13 04:37:34 PM, 377, 2309, 331, 21
02/14/13 04:37:44 PM, 373, 2739, 331, 21
02/14/13 04:37:54 PM, 372, 2097, 331, 21
02/14/13 04:38:04 PM, 370, 2328, 331, 21
02/14/13 04:38:14 PM, 370, 2223, 331, 20
02/14/13 04:38:24 PM, 370, 2107, 332, 20
02/14/13 04:38:34 PM, 369, 2887, 332, 20
02/14/13 04:38:45 PM, 363, 1574, 319, 20
02/14/13 04:38:54 PM, 364, 2127, 319, 20
02/14/13 04:39:04 PM, 372, 2453, 319, 20
02/14/13 04:39:14 PM, 373, 2185, 319, 20
02/14/13 04:39:24 PM, 373, 2250, 319, 20
02/14/13 04:39:34 PM, 371, 2201, 319, 20
02/14/13 04:39:44 PM, 370, 2256, 319, 20
02/14/13 04:39:54 PM, 370, 1991, 319, 20
02/14/13 04:40:04 PM, 368, 1682, 319, 20
02/14/13 04:40:14 PM, 364, 1988, 319, 20
02/14/13 04:40:24 PM, 364, 1886, 319, 20
02/14/13 04:40:34 PM, 364, 2036, 319, 20
02/14/13 04:40:44 PM, 364, 1928, 319, 20
02/14/13 04:40:54 PM, 364, 2098, 319, 20
02/14/13 04:41:04 PM, 365, 2450, 319, 20
02/14/13 04:41:14 PM, 365, 2265, 319, 20
02/14/13 04:41:24 PM, 364, 2406, 319, 20
02/14/13 04:41:34 PM, 364, 2088, 319, 20
02/14/13 04:41:44 PM, 365, 2513, 319, 20
02/14/13 04:41:54 PM, 365, 2293, 320, 20
02/14/13 04:42:04 PM, 361, 2266, 320, 20
02/14/13 04:42:14 PM, 362, 1798, 320, 20
02/14/13 04:42:24 PM, 362, 2239, 320, 20
02/14/13 04:42:34 PM, 362, 1967, 320, 20
02/14/13 04:42:44 PM, 362, 1829, 320, 20
02/14/13 04:42:54 PM, 361, 1840, 320, 20
02/14/13 04:43:04 PM, 357, 1982, 320, 20
02/14/13 04:43:14 PM, 358, 1842, 320, 20
02/14/13 04:43:24 PM, 358, 2080, 320, 20
02/14/13 04:43:34 PM, 360, 2147, 320, 20
02/14/13 04:43:44 PM, 361, 2443, 320, 20
02/14/13 04:43:54 PM, 362, 2631, 320, 20
02/14/13 04:44:04 PM, 368, 2133, 320, 20
02/14/13 04:44:14 PM, 368, 2266, 320, 20
02/14/13 04:44:24 PM, 368, 1880, 320, 20
02/14/13 04:44:34 PM, 368, 1932, 320, 20
02/14/13 04:44:44 PM, 368, 1907, 320, 20
02/14/13 04:44:54 PM, 368, 2277, 320, 20
02/14/13 04:45:04 PM, 370, 2263, 320, 20
02/14/13 04:45:14 PM, 369, 1940, 320, 20
02/14/13 04:45:24 PM, 366, 2082, 320, 20
02/14/13 04:45:34 PM, 365, 2135, 320, 20
02/14/13 04:45:44 PM, 365, 2002, 320, 20
02/14/13 04:45:54 PM, 365, 2228, 320, 20
02/14/13 04:46:04 PM, 361, 2009, 320, 20
02/14/13 04:46:14 PM, 362, 2381, 320, 20
02/14/13 04:46:24 PM, 364, 2731, 320, 20
02/14/13 04:46:34 PM, 366, 2459, 320, 20
02/14/13 04:46:44 PM, 366, 2328, 320, 21
02/14/13 04:46:54 PM, 366, 2556, 320, 21
02/14/13 04:47:04 PM, 368, 2711, 320, 21
02/14/13 04:47:14 PM, 374, 2774, 320, 21
02/14/13 04:47:24 PM, 374, 2615, 320, 21
02/14/13 04:47:34 PM, 374, 2673, 320, 21
02/14/13 04:47:44 PM, 376, 2028, 320, 23
02/14/13 04:47:54 PM, 376, 2444, 320, 22
02/14/13 04:48:04 PM, 376, 1986, 320, 22
02/14/13 04:48:14 PM, 370, 2544, 320, 20
02/14/13 04:48:24 PM, 368, 2552, 320, 20
02/14/13 04:48:34 PM, 368, 2575, 320, 20
02/14/13 04:48:44 PM, 367, 2591, 320, 20
02/14/13 04:48:54 PM, 367, 1767, 320, 20
02/14/13 04:49:04 PM, 369, 1781, 320, 20
02/14/13 04:49:14 PM, 376, 1790, 320, 20
02/14/13 04:49:24 PM, 376, 1797, 320, 20
02/14/13 04:49:34 PM, 374, 1820, 320, 20
